telegram_index,n_cited,citation_class
9009_atel,2,0
9011_atel,1,0
9013_atel,0,0
9012_atel,0,0
9010_atel,23,2
19370_gcn,0,0
19373_gcn,0,0
19372_gcn,0,0
9014_atel,0,0
19368_gcn,0,0
9015_atel,4,1
9016_atel,0,0
19369_gcn,6,1
19365_gcn,10,1
19371_gcn,0,0
19367_gcn,0,0
19366_gcn,0,0
19376_gcn,0,0
19374_gcn,0,0
9017_atel,0,0
9018_atel,0,0
9019_atel,0,0
19375_gcn,0,0
19377_gcn,0,0
19378_gcn,0,0
9020_atel,4,1
19385_gcn,0,0
19386_gcn,4,1
19384_gcn,0,0
19379_gcn,1,0
9021_atel,0,0
19380_gcn,0,0
19381_gcn,1,0
19383_gcn,0,0
19382_gcn,7,1
19390_gcn,0,0
19391_gcn,0,0
9024_atel,2,0
9023_atel,3,1
19388_gcn,0,0
19387_gcn,0,0
9022_atel,1,0
19389_gcn,1,0
9025_atel,1,0
9026_atel,0,0
9027_atel,0,0
9028_atel,0,0
9029_atel,0,0
19397_gcn,0,0
19398_gcn,0,0
19396_gcn,0,0
19395_gcn,2,0
19394_gcn,4,1
19399_gcn,0,0
19392_gcn,0,0
19393_gcn,0,0
9030_atel,1,0
19401_gcn,0,0
19400_gcn,0,0
19402_gcn,0,0
9031_atel,0,0
9033_atel,0,0
9034_atel,0,0
19414_gcn,6,1
19413_gcn,1,0
19411_gcn,6,1
19410_gcn,4,1
19409_gcn,0,0
19408_gcn,12,1
19407_gcn,1,0
19406_gcn,0,0
19405_gcn,2,0
19404_gcn,5,1
19403_gcn,16,2
19412_gcn,0,0
9032_atel,0,0
9037_atel,0,0
9038_atel,0,0
19418_gcn,0,0
19420_gcn,0,0
19419_gcn,3,1
9036_atel,0,0
19417_gcn,2,0
19415_gcn,0,0
19421_gcn,1,0
9035_atel,0,0
19423_gcn,0,0
19422_gcn,1,0
9039_atel,2,0
9040_atel,1,0
9041_atel,0,0
9046_atel,0,0
19426_gcn,0,0
19425_gcn,0,0
19424_gcn,0,0
9042_atel,0,0
9044_atel,0,0
9045_atel,1,0
9043_atel,0,0
9047_atel,0,0
9049_atel,0,0
19428_gcn,0,0
19427_gcn,0,0
9048_atel,0,0
9053_atel,0,0
9051_atel,1,0
9052_atel,2,0
9050_atel,1,0
19429_gcn,0,0
19430_gcn,2,0
9054_atel,0,0
9055_atel,0,0
9056_atel,3,1
9057_atel,6,1
9058_atel,1,0
9059_atel,3,1
19432_gcn,0,0
19431_gcn,0,0
9060_atel,4,1
9061_atel,0,0
9062_atel,0,0
9063_atel,0,0
19433_gcn,3,1
19434_gcn,3,1
19435_gcn,0,0
19438_gcn,0,0
9064_atel,3,1
19439_gcn,0,0
9065_atel,0,0
19440_gcn,0,0
19437_gcn,1,0
19436_gcn,3,1
19441_gcn,1,0
9067_atel,4,1
9069_atel,0,0
9068_atel,1,0
9066_atel,0,0
9070_atel,22,2
19444_gcn,5,1
19442_gcn,1,0
19445_gcn,0,0
19446_gcn,0,0
19447_gcn,0,0
9073_atel,1,0
9072_atel,14,2
19443_gcn,2,0
9071_atel,2,0
19448_gcn,4,1
19449_gcn,0,0
9074_atel,1,0
19450_gcn,0,0
9075_atel,0,0
19451_gcn,0,0
19457_gcn,0,0
19456_gcn,0,0
19455_gcn,0,0
19454_gcn,0,0
19453_gcn,0,0
19452_gcn,0,0
9076_atel,0,0
9077_atel,0,0
9078_atel,0,0
19466_gcn,0,0
19461_gcn,0,0
19463_gcn,4,1
19467_gcn,0,0
19464_gcn,0,0
19465_gcn,0,0
19460_gcn,1,0
19462_gcn,0,0
19458_gcn,1,0
9079_atel,2,0
9080_atel,0,0
19459_gcn,7,1
19469_gcn,0,0
9081_atel,2,0
9082_atel,0,0
19470_gcn,0,0
19468_gcn,0,0
9083_atel,0,0
9084_atel,0,0
9085_atel,0,0
9086_atel,7,1
9087_atel,5,1
9096_atel,0,0
19471_gcn,1,0
9088_atel,0,0
9089_atel,7,1
9090_atel,7,1
9092_atel,0,0
9093_atel,2,0
9094_atel,1,0
9095_atel,13,1
9091_atel,3,1
9097_atel,0,0
9100_atel,0,0
9098_atel,7,1
9099_atel,1,0
19472_gcn,1,0
19473_gcn,4,1
19477_gcn,0,0
9101_atel,1,0
19475_gcn,0,0
9102_atel,11,1
9103_atel,0,0
19474_gcn,0,0
19476_gcn,2,0
19485_gcn,5,1
19478_gcn,15,2
19479_gcn,0,0
19481_gcn,0,0
19482_gcn,0,0
19483_gcn,0,0
19484_gcn,4,1
19480_gcn,0,0
9104_atel,1,0
9105_atel,10,1
9106_atel,1,0
9107_atel,1,0
19489_gcn,0,0
19494_gcn,0,0
19491_gcn,1,0
19490_gcn,0,0
19493_gcn,0,0
19488_gcn,3,1
19487_gcn,0,0
19486_gcn,0,0
19492_gcn,0,0
9109_atel,13,1
9108_atel,5,1
19495_gcn,0,0
19496_gcn,0,0
19497_gcn,0,0
19498_gcn,0,0
9111_atel,0,0
9110_atel,1,0
9115_atel,31,2
9114_atel,0,0
9113_atel,5,1
9112_atel,6,1
9117_atel,0,0
9116_atel,13,1
9118_atel,0,0
9119_atel,0,0
19501_gcn,0,0
19500_gcn,0,0
9122_atel,4,1
9121_atel,7,1
9120_atel,0,0
19499_gcn,3,1
19506_gcn,1,0
9124_atel,6,1
9123_atel,2,0
19502_gcn,7,1
19503_gcn,3,1
19504_gcn,0,0
19505_gcn,0,0
19512_gcn,0,0
19511_gcn,0,0
19509_gcn,0,0
19510_gcn,0,0
19507_gcn,2,0
19508_gcn,0,0
9125_atel,0,0
9126_atel,0,0
9127_atel,2,0
9128_atel,4,1
19513_gcn,0,0
9133_atel,0,0
19514_gcn,2,0
9129_atel,0,0
9130_atel,19,2
9131_atel,0,0
9132_atel,3,1
19515_gcn,2,0
19516_gcn,0,0
19517_gcn,0,0
9134_atel,4,1
19519_gcn,0,0
19520_gcn,0,0
9139_atel,19,2
9138_atel,2,0
9137_atel,0,0
9136_atel,0,0
9135_atel,0,0
19518_gcn,0,0
9141_atel,1,0
19521_gcn,0,0
19522_gcn,3,1
19523_gcn,1,0
9140_atel,0,0
9142_atel,1,0
19529_gcn,0,0
19528_gcn,0,0
19530_gcn,0,0
19526_gcn,0,0
19525_gcn,0,0
19524_gcn,0,0
19527_gcn,0,0
9146_atel,0,0
19531_gcn,3,1
9143_atel,6,1
9144_atel,0,0
9145_atel,0,0
9148_atel,19,2
9147_atel,3,1
9153_atel,2,0
9152_atel,13,1
9149_atel,3,1
9150_atel,7,1
9151_atel,1,0
19532_gcn,0,0
19533_gcn,0,0
19534_gcn,0,0
19535_gcn,2,0
19536_gcn,1,0
19537_gcn,2,0
9155_atel,0,0
9156_atel,0,0
9157_atel,6,1
9158_atel,0,0
19539_gcn,0,0
9159_atel,3,1
19538_gcn,0,0
9154_atel,0,0
9161_atel,1,0
19542_gcn,0,0
9160_atel,8,1
19541_gcn,0,0
19540_gcn,0,0
9166_atel,0,0
9163_atel,0,0
9164_atel,0,0
9162_atel,0,0
9165_atel,0,0
9167_atel,0,0
9169_atel,0,0
9168_atel,13,1
9171_atel,0,0
19543_gcn,0,0
9170_atel,0,0
19544_gcn,1,0
19545_gcn,3,1
9173_atel,0,0
9172_atel,4,1
9174_atel,1,0
9175_atel,1,0
9176_atel,5,1
19546_gcn,1,0
9177_atel,0,0
19550_gcn,0,0
9178_atel,4,1
9179_atel,7,1
9180_atel,1,0
19548_gcn,0,0
19549_gcn,0,0
19547_gcn,4,1
9182_atel,0,0
9184_atel,0,0
19551_gcn,1,0
19559_gcn,1,0
19558_gcn,9,1
19556_gcn,3,1
9181_atel,3,1
19554_gcn,7,1
19553_gcn,14,2
19552_gcn,0,0
19555_gcn,5,1
9189_atel,0,0
9188_atel,4,1
9187_atel,5,1
9186_atel,4,1
19570_gcn,0,0
19569_gcn,0,0
19568_gcn,0,0
9185_atel,0,0
19566_gcn,4,1
19560_gcn,8,1
19561_gcn,5,1
19562_gcn,1,0
19563_gcn,0,0
19567_gcn,4,1
19564_gcn,0,0
19565_gcn,2,0
19576_gcn,0,0
19577_gcn,7,1
19578_gcn,3,1
19574_gcn,0,0
19572_gcn,0,0
19571_gcn,0,0
9190_atel,3,1
9191_atel,0,0
19575_gcn,0,0
19573_gcn,0,0
19593_gcn,0,0
9192_atel,1,0
19594_gcn,1,0
19595_gcn,0,0
19590_gcn,4,1
19579_gcn,1,0
19580_gcn,19,2
19581_gcn,8,1
19582_gcn,0,0
19583_gcn,0,0
19584_gcn,0,0
19585_gcn,7,1
19591_gcn,0,0
19592_gcn,0,0
19588_gcn,13,1
19587_gcn,1,0
19586_gcn,1,0
19603_gcn,3,1
9193_atel,12,1
19599_gcn,2,0
19600_gcn,3,1
19598_gcn,2,0
19597_gcn,0,0
19596_gcn,1,0
19606_gcn,1,0
19605_gcn,2,0
19604_gcn,2,0
19602_gcn,1,0
9194_atel,2,0
9195_atel,3,1
9196_atel,15,2
9199_atel,3,1
9198_atel,5,1
19616_gcn,2,0
19615_gcn,2,0
19614_gcn,0,0
19612_gcn,2,0
19611_gcn,2,0
19610_gcn,0,0
19609_gcn,0,0
19608_gcn,0,0
19607_gcn,0,0
9197_atel,13,1
19613_gcn,0,0
9200_atel,0,0
19617_gcn,0,0
19618_gcn,0,0
19619_gcn,0,0
19620_gcn,2,0
19621_gcn,8,1
19636_gcn,0,0
19629_gcn,0,0
19628_gcn,1,0
19635_gcn,0,0
19626_gcn,1,0
19625_gcn,2,0
19623_gcn,6,1
19630_gcn,0,0
19622_gcn,5,1
9201_atel,1,0
9202_atel,0,0
19624_gcn,6,1
19631_gcn,0,0
19627_gcn,1,0
19637_gcn,0,0
19634_gcn,0,0
19633_gcn,0,0
19639_gcn,0,0
19638_gcn,1,0
19640_gcn,1,0
19641_gcn,3,1
9203_atel,16,2
9204_atel,1,0
19642_gcn,1,0
19644_gcn,0,0
19646_gcn,0,0
19647_gcn,0,0
19648_gcn,2,0
9205_atel,3,1
19645_gcn,8,1
9206_atel,0,0
9207_atel,5,1
9208_atel,0,0
19652_gcn,4,1
19649_gcn,0,0
19650_gcn,0,0
19651_gcn,0,0
9209_atel,0,0
9210_atel,0,0
9211_atel,0,0
9212_atel,1,0
19654_gcn,0,0
19653_gcn,2,0
19655_gcn,2,0
19656_gcn,1,0
19657_gcn,6,1
19658_gcn,2,0
9213_atel,0,0
19659_gcn,3,1
19664_gcn,0,0
19663_gcn,1,0
19662_gcn,0,0
19661_gcn,0,0
9214_atel,0,0
19660_gcn,0,0
9216_atel,0,0
9215_atel,0,0
9223_atel,1,0
9222_atel,3,1
9221_atel,0,0
9220_atel,0,0
9219_atel,2,0
19665_gcn,0,0
9218_atel,0,0
9217_atel,1,0
9228_atel,0,0
9227_atel,1,0
9226_atel,1,0
9225_atel,0,0
9224_atel,0,0
19666_gcn,1,0
19667_gcn,0,0
19669_gcn,0,0
19672_gcn,0,0
19671_gcn,0,0
19668_gcn,0,0
19670_gcn,0,0
9229_atel,11,1
19677_gcn,3,1
19673_gcn,0,0
19675_gcn,7,1
19676_gcn,6,1
19678_gcn,0,0
19674_gcn,0,0
9230_atel,0,0
19679_gcn,0,0
9231_atel,3,1
9232_atel,30,2
9233_atel,1,0
9234_atel,0,0
9235_atel,0,0
9236_atel,11,1
19680_gcn,0,0
19681_gcn,2,0
19688_gcn,0,0
19689_gcn,0,0
19682_gcn,0,0
19683_gcn,0,0
19684_gcn,9,1
19685_gcn,0,0
9237_atel,0,0
9238_atel,0,0
19686_gcn,1,0
9239_atel,15,2
9240_atel,0,0
9241_atel,0,0
9242_atel,5,1
19687_gcn,0,0
9243_atel,0,0
19696_gcn,0,0
19695_gcn,2,0
19694_gcn,0,0
19692_gcn,0,0
19691_gcn,0,0
19690_gcn,3,1
9244_atel,0,0
19693_gcn,2,0
19709_gcn,0,0
19710_gcn,0,0
19711_gcn,0,0
19713_gcn,0,0
19712_gcn,0,0
19697_gcn,6,1
19707_gcn,1,0
19706_gcn,0,0
19705_gcn,2,0
19704_gcn,0,0
19703_gcn,0,0
19698_gcn,0,0
19701_gcn,1,0
19700_gcn,2,0
19699_gcn,0,0
19708_gcn,1,0
19702_gcn,0,0
19715_gcn,0,0
19714_gcn,0,0
9246_atel,5,1
9249_atel,0,0
9245_atel,3,1
9247_atel,0,0
9248_atel,1,0
9250_atel,2,0
19720_gcn,0,0
19716_gcn,3,1
19717_gcn,2,0
19718_gcn,0,0
19719_gcn,0,0
9251_atel,1,0
9252_atel,0,0
9253_atel,0,0
9254_atel,1,0
9256_atel,0,0
19722_gcn,0,0
19721_gcn,0,0
9255_atel,0,0
9258_atel,0,0
9257_atel,0,0
19723_gcn,0,0
19724_gcn,5,1
19728_gcn,1,0
19727_gcn,1,0
19725_gcn,0,0
19726_gcn,3,1
19729_gcn,0,0
9259_atel,2,0
19730_gcn,0,0
9260_atel,1,0
9261_atel,0,0
9265_atel,1,0
9264_atel,5,1
9266_atel,0,0
9262_atel,0,0
9263_atel,3,1
9267_atel,0,0
9268_atel,0,0
19733_gcn,1,0
19732_gcn,2,0
19731_gcn,4,1
9270_atel,1,0
9269_atel,0,0
19734_gcn,0,0
9272_atel,0,0
9271_atel,14,2
9273_atel,0,0
19737_gcn,0,0
19738_gcn,0,0
9277_atel,0,0
9276_atel,36,2
9275_atel,0,0
19736_gcn,1,0
9274_atel,8,1
19739_gcn,0,0
19740_gcn,0,0
19741_gcn,0,0
19742_gcn,0,0
9278_atel,3,1
9281_atel,35,2
9280_atel,30,2
9279_atel,0,0
9282_atel,7,1
9289_atel,2,0
9288_atel,0,0
9287_atel,11,1
9286_atel,4,1
9285_atel,5,1
9284_atel,6,1
9283_atel,0,0
19743_gcn,5,1
9290_atel,0,0
9296_atel,12,1
19745_gcn,0,0
9291_atel,3,1
9292_atel,10,1
9293_atel,7,1
9295_atel,4,1
9297_atel,0,0
9299_atel,13,1
19744_gcn,8,1
19752_gcn,2,0
19751_gcn,0,0
19750_gcn,0,0
19749_gcn,0,0
19748_gcn,1,0
19747_gcn,2,0
19746_gcn,5,1
19755_gcn,1,0
19756_gcn,0,0
19757_gcn,0,0
19753_gcn,2,0
9303_atel,2,0
9302_atel,1,0
9301_atel,3,1
9300_atel,1,0
19754_gcn,5,1
19758_gcn,1,0
9309_atel,0,0
9307_atel,7,1
19759_gcn,2,0
9312_atel,0,0
9311_atel,6,1
9304_atel,0,0
9305_atel,1,0
9306_atel,9,1
9310_atel,0,0
9308_atel,0,0
9320_atel,6,1
9317_atel,0,0
9316_atel,1,0
9315_atel,0,0
9314_atel,0,0
9313_atel,1,0
9319_atel,0,0
19760_gcn,1,0
19764_gcn,7,1
19761_gcn,11,1
19762_gcn,2,0
19763_gcn,0,0
19765_gcn,0,0
19766_gcn,0,0
19767_gcn,2,0
19768_gcn,4,1
19769_gcn,0,0
9318_atel,0,0
19770_gcn,3,1
19771_gcn,3,1
19778_gcn,0,0
9321_atel,3,1
9322_atel,0,0
9323_atel,0,0
9324_atel,0,0
9325_atel,0,0
9326_atel,0,0
9327_atel,0,0
9329_atel,1,0
19779_gcn,0,0
19775_gcn,0,0
19776_gcn,0,0
19774_gcn,2,0
19773_gcn,3,1
19772_gcn,0,0
9328_atel,0,0
19777_gcn,0,0
19781_gcn,1,0
9331_atel,0,0
9332_atel,2,0
9333_atel,1,0
19783_gcn,0,0
19782_gcn,0,0
19780_gcn,1,0
9330_atel,1,0
9335_atel,1,0
9336_atel,0,0
9337_atel,0,0
9334_atel,0,0
9338_atel,0,0
9339_atel,0,0
9341_atel,0,0
9343_atel,6,1
9344_atel,0,0
9345_atel,0,0
9340_atel,0,0
9342_atel,0,0
19787_gcn,3,1
19786_gcn,0,0
19784_gcn,1,0
9358_atel,1,0
9357_atel,0,0
9356_atel,0,0
9355_atel,1,0
19785_gcn,1,0
9353_atel,3,1
9348_atel,9,1
9354_atel,0,0
9347_atel,0,0
9346_atel,0,0
9349_atel,4,1
9350_atel,6,1
9352_atel,5,1
9351_atel,1,0
9363_atel,0,0
19788_gcn,0,0
19789_gcn,1,0
9359_atel,4,1
9360_atel,0,0
9361_atel,0,0
9362_atel,4,1
9370_atel,3,1
9369_atel,0,0
9368_atel,1,0
9367_atel,1,0
9366_atel,2,0
9365_atel,3,1
9364_atel,0,0
9371_atel,0,0
19790_gcn,0,0
9372_atel,0,0
9373_atel,0,0
9374_atel,1,0
19791_gcn,0,0
19792_gcn,0,0
9375_atel,2,0
9376_atel,6,1
19796_gcn,1,0
19795_gcn,1,0
19794_gcn,7,1
19793_gcn,2,0
19798_gcn,0,0
19802_gcn,10,1
19801_gcn,0,0
19800_gcn,1,0
19799_gcn,0,0
19797_gcn,1,0
9377_atel,1,0
9378_atel,1,0
9379_atel,1,0
9380_atel,0,0
19809_gcn,4,1
19810_gcn,1,0
19808_gcn,6,1
19811_gcn,0,0
19812_gcn,0,0
19813_gcn,0,0
19814_gcn,0,0
19806_gcn,8,1
19805_gcn,0,0
19807_gcn,0,0
19803_gcn,0,0
19815_gcn,2,0
9381_atel,0,0
9382_atel,0,0
9383_atel,29,2
19804_gcn,7,1
19816_gcn,0,0
19817_gcn,0,0
19818_gcn,0,0
19819_gcn,0,0
19820_gcn,0,0
19821_gcn,0,0
9386_atel,41,2
9384_atel,0,0
9385_atel,0,0
9388_atel,3,1
19822_gcn,0,0
19823_gcn,0,0
19824_gcn,0,0
19825_gcn,0,0
9387_atel,29,2
9389_atel,3,1
19826_gcn,1,0
19827_gcn,0,0
19832_gcn,1,0
19828_gcn,0,0
19829_gcn,0,0
19831_gcn,5,1
19833_gcn,11,1
19830_gcn,9,1
9390_atel,12,1
9391_atel,2,0
9392_atel,0,0
9393_atel,1,0
9394_atel,11,1
19838_gcn,0,0
19843_gcn,1,0
19837_gcn,3,1
19841_gcn,0,0
19840_gcn,2,0
19839_gcn,0,0
19834_gcn,6,1
19835_gcn,3,1
19836_gcn,1,0
19842_gcn,0,0
19844_gcn,0,0
9398_atel,2,0
9397_atel,2,0
9396_atel,0,0
9395_atel,0,0
19851_gcn,1,0
9402_atel,3,1
9399_atel,0,0
19850_gcn,1,0
19849_gcn,0,0
19848_gcn,0,0
19847_gcn,0,0
19846_gcn,2,0
19845_gcn,2,0
9401_atel,2,0
9400_atel,0,0
9403_atel,1,0
9404_atel,0,0
19854_gcn,1,0
9406_atel,0,0
19853_gcn,0,0
19852_gcn,1,0
19855_gcn,6,1
9405_atel,0,0
19863_gcn,0,0
9408_atel,6,1
9409_atel,0,0
9410_atel,0,0
9411_atel,2,0
19862_gcn,0,0
19861_gcn,0,0
19860_gcn,1,0
19858_gcn,0,0
19857_gcn,4,1
19856_gcn,3,1
9407_atel,3,1
19859_gcn,0,0
9412_atel,1,0
9413_atel,0,0
9417_atel,1,0
9416_atel,22,2
9414_atel,3,1
19865_gcn,1,0
19864_gcn,0,0
9415_atel,0,0
19866_gcn,3,1
19867_gcn,0,0
19868_gcn,1,0
19869_gcn,0,0
19870_gcn,0,0
19871_gcn,0,0
19872_gcn,0,0
19873_gcn,1,0
9419_atel,0,0
19874_gcn,2,0
19876_gcn,1,0
9418_atel,0,0
19877_gcn,0,0
19878_gcn,0,0
19875_gcn,0,0
9422_atel,0,0
9420_atel,1,0
9423_atel,0,0
9421_atel,0,0
19879_gcn,2,0
19880_gcn,0,0
19881_gcn,0,0
19882_gcn,0,0
9424_atel,0,0
9425_atel,1,0
9426_atel,0,0
9427_atel,9,1
9428_atel,0,0
9429_atel,17,2
9430_atel,2,0
9431_atel,1,0
9432_atel,0,0
19883_gcn,0,0
9442_atel,0,0
9441_atel,11,1
9439_atel,1,0
9435_atel,24,2
9437_atel,0,0
9436_atel,0,0
19884_gcn,0,0
9433_atel,0,0
9438_atel,0,0
19885_gcn,0,0
9434_atel,10,1
9444_atel,18,2
9445_atel,1,0
9446_atel,10,1
9443_atel,0,0
19886_gcn,0,0
9447_atel,2,0
9448_atel,1,0
9451_atel,8,1
9452_atel,8,1
9450_atel,5,1
9449_atel,0,0
19890_gcn,1,0
19891_gcn,0,0
9458_atel,0,0
9457_atel,0,0
9456_atel,0,0
9453_atel,0,0
9455_atel,2,0
9454_atel,0,0
19888_gcn,0,0
19887_gcn,4,1
19892_gcn,0,0
19893_gcn,0,0
9461_atel,0,0
19898_gcn,0,0
19896_gcn,1,0
19895_gcn,0,0
19894_gcn,0,0
9459_atel,0,0
9460_atel,1,0
9462_atel,8,1
9463_atel,0,0
9464_atel,0,0
9465_atel,0,0
19899_gcn,0,0
19900_gcn,0,0
9469_atel,6,1
9466_atel,0,0
9467_atel,1,0
9471_atel,1,0
9470_atel,11,1
9468_atel,0,0
9472_atel,0,0
9473_atel,0,0
9474_atel,0,0
9479_atel,9,1
9480_atel,2,0
9481_atel,18,2
9475_atel,0,0
9478_atel,12,1
9476_atel,0,0
9477_atel,5,1
9485_atel,1,0
9482_atel,7,1
9483_atel,8,1
9484_atel,7,1
19908_gcn,6,1
19907_gcn,5,1
19901_gcn,12,1
19902_gcn,10,1
19903_gcn,0,0
19905_gcn,0,0
19906_gcn,1,0
9487_atel,0,0
9486_atel,0,0
9488_atel,0,0
19913_gcn,0,0
19914_gcn,4,1
19909_gcn,1,0
19910_gcn,0,0
19912_gcn,8,1
19915_gcn,4,1
19917_gcn,0,0
9489_atel,15,2
9490_atel,0,0
9491_atel,0,0
9492_atel,2,0
9493_atel,0,0
9494_atel,0,0
9495_atel,0,0
19916_gcn,0,0
19922_gcn,0,0
19921_gcn,0,0
19920_gcn,0,0
19919_gcn,2,0
19918_gcn,2,0
19923_gcn,1,0
9496_atel,0,0
9498_atel,0,0
19924_gcn,1,0
9497_atel,1,0
9501_atel,21,2
9500_atel,0,0
19925_gcn,1,0
9499_atel,1,0
19931_gcn,1,0
9502_atel,18,2
19926_gcn,10,1
19927_gcn,5,1
19928_gcn,0,0
19929_gcn,0,0
19930_gcn,0,0
9503_atel,0,0
9504_atel,0,0
19935_gcn,0,0
19934_gcn,0,0
19933_gcn,1,0
19932_gcn,0,0
9505_atel,6,1
9507_atel,3,1
9508_atel,17,2
19936_gcn,0,0
9506_atel,0,0
9509_atel,0,0
9510_atel,0,0
9511_atel,1,0
9512_atel,5,1
9513_atel,3,1
9514_atel,0,0
9516_atel,3,1
9517_atel,3,1
9515_atel,7,1
9519_atel,0,0
9520_atel,2,0
19937_gcn,0,0
9518_atel,0,0
9528_atel,9,1
9527_atel,0,0
9522_atel,0,0
9525_atel,0,0
9524_atel,0,0
9521_atel,11,1
9526_atel,10,1
9523_atel,3,1
9529_atel,8,1
9530_atel,0,0
9531_atel,0,0
9532_atel,0,0
9537_atel,0,0
9536_atel,7,1
9534_atel,2,0
9533_atel,4,1
9535_atel,1,0
9538_atel,10,1
9540_atel,0,0
9541_atel,2,0
9542_atel,2,0
9543_atel,0,0
9539_atel,10,1
9544_atel,6,1
9545_atel,1,0
9546_atel,0,0
9547_atel,1,0
9548_atel,1,0
19940_gcn,0,0
9549_atel,0,0
9550_atel,9,1
9551_atel,13,1
19939_gcn,3,1
19941_gcn,3,1
19938_gcn,7,1
19951_gcn,0,0
9553_atel,0,0
9552_atel,2,0
19956_gcn,4,1
19955_gcn,0,0
19954_gcn,4,1
19952_gcn,11,1
19950_gcn,0,0
19949_gcn,0,0
19948_gcn,0,0
19947_gcn,0,0
19946_gcn,0,0
19945_gcn,0,0
19944_gcn,1,0
19943_gcn,0,0
19942_gcn,0,0
19953_gcn,3,1
9555_atel,0,0
9554_atel,8,1
9563_atel,0,0
9562_atel,3,1
9561_atel,4,1
9560_atel,1,0
9559_atel,1,0
9558_atel,0,0
9557_atel,0,0
9556_atel,5,1
19962_gcn,1,0
19958_gcn,1,0
19960_gcn,2,0
19961_gcn,0,0
19963_gcn,0,0
19964_gcn,1,0
19965_gcn,0,0
19957_gcn,0,0
9566_atel,0,0
9568_atel,0,0
19966_gcn,0,0
9564_atel,7,1
9565_atel,13,1
9567_atel,0,0
9569_atel,0,0
9571_atel,0,0
9570_atel,0,0
9576_atel,1,0
9572_atel,13,1
9573_atel,2,0
9578_atel,0,0
9577_atel,0,0
9575_atel,0,0
9574_atel,0,0
19969_gcn,3,1
19968_gcn,1,0
19973_gcn,1,0
9580_atel,0,0
9581_atel,0,0
9582_atel,0,0
19974_gcn,0,0
9579_atel,0,0
19970_gcn,0,0
19967_gcn,8,1
19972_gcn,0,0
19975_gcn,1,0
19971_gcn,2,0
9584_atel,0,0
9583_atel,0,0
19976_gcn,0,0
19977_gcn,0,0
9590_atel,7,1
9589_atel,0,0
9588_atel,1,0
9587_atel,6,1
9586_atel,2,0
9585_atel,0,0
19978_gcn,0,0
9591_atel,12,1
19980_gcn,1,0
19981_gcn,0,0
19982_gcn,0,0
19983_gcn,2,0
19984_gcn,3,1
19985_gcn,0,0
19986_gcn,0,0
19987_gcn,7,1
19988_gcn,0,0
9593_atel,2,0
19979_gcn,8,1
9592_atel,0,0
9594_atel,5,1
9599_atel,1,0
9597_atel,0,0
9598_atel,0,0
19989_gcn,0,0
19990_gcn,0,0
19991_gcn,1,0
19992_gcn,0,0
9596_atel,1,0
19994_gcn,0,0
19996_gcn,1,0
19997_gcn,0,0
19998_gcn,2,0
19995_gcn,1,0
9595_atel,2,0
19999_gcn,0,0
20000_gcn,0,0
9600_atel,0,0
20003_gcn,1,0
20001_gcn,1,0
20005_gcn,0,0
20002_gcn,0,0
20007_gcn,0,0
20006_gcn,0,0
20004_gcn,0,0
20010_gcn,0,0
20011_gcn,0,0
9601_atel,1,0
9602_atel,1,0
9603_atel,2,0
20008_gcn,8,1
20009_gcn,0,0
20019_gcn,0,0
20018_gcn,0,0
20017_gcn,0,0
20016_gcn,0,0
20015_gcn,0,0
20014_gcn,3,1
9607_atel,0,0
9606_atel,0,0
9605_atel,1,0
9604_atel,0,0
20013_gcn,5,1
20012_gcn,0,0
9608_atel,0,0
20022_gcn,0,0
20021_gcn,4,1
9609_atel,0,0
20020_gcn,0,0
9610_atel,0,0
9611_atel,1,0
9612_atel,0,0
20031_gcn,1,0
9613_atel,0,0
9614_atel,1,0
9615_atel,0,0
20024_gcn,0,0
20025_gcn,2,0
20026_gcn,4,1
20027_gcn,1,0
20028_gcn,0,0
20029_gcn,0,0
20030_gcn,0,0
20023_gcn,6,1
20032_gcn,0,0
9616_atel,0,0
9617_atel,0,0
9618_atel,1,0
20033_gcn,0,0
20034_gcn,0,0
9619_atel,0,0
9620_atel,4,1
9626_atel,1,0
9621_atel,9,1
9622_atel,9,1
9624_atel,0,0
9625_atel,0,0
9623_atel,0,0
20035_gcn,19,2
20036_gcn,12,1
20037_gcn,12,1
20038_gcn,8,1
20039_gcn,6,1
20040_gcn,3,1
9627_atel,5,1
20044_gcn,2,0
20049_gcn,1,0
20048_gcn,1,0
20050_gcn,3,1
20047_gcn,1,0
20046_gcn,2,0
20042_gcn,5,1
20043_gcn,3,1
20045_gcn,0,0
20051_gcn,1,0
9628_atel,8,1
9629_atel,15,2
9630_atel,0,0
9631_atel,7,1
9632_atel,14,2
20052_gcn,0,0
20059_gcn,0,0
20058_gcn,0,0
20057_gcn,3,1
20056_gcn,3,1
20054_gcn,7,1
20055_gcn,0,0
9637_atel,0,0
9636_atel,0,0
9635_atel,5,1
9634_atel,3,1
9633_atel,0,0
20053_gcn,0,0
20060_gcn,1,0
20061_gcn,0,0
20062_gcn,0,0
20063_gcn,8,1
20064_gcn,15,2
20065_gcn,0,0
20066_gcn,0,0
9642_atel,1,0
9641_atel,0,0
9638_atel,4,1
9639_atel,2,0
9640_atel,0,0
9646_atel,1,0
20067_gcn,2,0
20068_gcn,2,0
20069_gcn,6,1
20070_gcn,4,1
20072_gcn,1,0
20073_gcn,0,0
20074_gcn,3,1
20075_gcn,3,1
20076_gcn,0,0
